id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,individualCount,sex,lifeStage,occurrenceStatus,eventID,eventDate,eventTime,habitat,samplingProtocol,waterBody,country,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,scientificNameID,ScientificName,aphiaid,lsid,status,scientificName,kingdom,phylum,class,order,family,genus,species,marine,brackish
IO/SS/ANO/00118,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00118,IO/SS/ANO/00118,1,Male,Adult,present,32116,10-12-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Colachel, Tamil Nadu",1154.0,1154.0,8.01,76.43,,,"Shivam Tiwari, CMLRE",15-01-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:392620,Munidopsis stylirostris,392620.0,urn:lsid:marinespecies.org:taxname:392620,accepted,Munidopsis stylirostris,Animalia,Arthropoda,Malacostraca,Decapoda,Munidopsidae,Munidopsis,,1.0,0.0
IO/SS/ANO/00119,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00119,IO/SS/ANO/00119,6,Female,Adult,present,32116,10-12-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Colachel, Tamil Nadu",1154.0,1154.0,8.01,76.43,,,"Shivam Tiwari, CMLRE",15-01-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:392620,Munidopsis stylirostris,392620.0,urn:lsid:marinespecies.org:taxname:392620,accepted,Munidopsis stylirostris,Animalia,Arthropoda,Malacostraca,Decapoda,Munidopsidae,Munidopsis,,1.0,0.0
IO/SS/ANO/00120,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00120,IO/SS/ANO/00120,4,Male,Adult,present,39901,23-09-2020,15:09:00,Benthic,HSDT (CV),Arabian Sea,India,"Northwest off Trivandrum, Kerala",1065.0,1065.0,8.64,76.1,,,"Shivam Tiwari, CMLRE",25-02-2021,"Alcock A. (1901) A Descriptive Catalogue of the Indian Deep-sea Crustacea Decapoda Macrura and Anomala in the Indian Museum being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum. 286 pp., iv, plates I-III.",urn:lsid:marinespecies.org:taxname:550579,Paralomis indica,550579.0,urn:lsid:marinespecies.org:taxname:550579,accepted,Paralomis indica,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,,1.0,0.0
IO/SS/ANO/00121,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00121,IO/SS/ANO/00121,1,Female,Adult,present,39901,23-09-2020,15:09:00,Benthic,HSDT (CV),Arabian Sea,India,"Northwest off Trivandrum, Kerala",1065.0,1065.0,8.64,76.1,,,"Shivam Tiwari, CMLRE",25-02-2021,"Alcock A. (1901) A Descriptive Catalogue of the Indian Deep-sea Crustacea Decapoda Macrura and Anomala in the Indian Museum being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum. 286 pp., iv, plates I-III.",urn:lsid:marinespecies.org:taxname:550579,Paralomis indica,550579.0,urn:lsid:marinespecies.org:taxname:550579,accepted,Paralomis indica,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,,1.0,0.0
IO/SS/ANO/00123,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00123,IO/SS/ANO/00123,1,Male,Juvenile,present,27924,02-09-2010,11:25:00,Benthic,Expo model trawl,Bay of Bengal,India,"East off Kakinada, Andhra Pradesh",550.0,550.0,17.05,83.3,,,"Shivam Tiwari, CMLRE",20-09-2020,"Alcock A. (1901) A Descriptive Catalogue of the Indian Deep-sea Crustacea Decapoda Macrura and Anomala in the Indian Museum being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum. 286 pp., iv, plates I-III.",urn:lsid:marinespecies.org:taxname:550579,Paralomis indica,550579.0,urn:lsid:marinespecies.org:taxname:550579,accepted,Paralomis indica,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,,1.0,0.0
IO/SS/ANO/00124,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00124,IO/SS/ANO/00124,1,Female,Adult,present,32118,11-12-2013,11:30:00,Benthic,HSDT (CV),Arabian sea,India,off Kerala,1241.0,1241.0,8.42,75.92,,Holotype,"Shivam Tiwari, CMLRE",11-11-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1609561,Munidopsis bhavasagara,,,,,,,,,,,,,
IO/SS/ANO/00125,CMLRE,voucher specimen collections,CMLRE,HumanObservation,IO/SS/ANO/00125,IO/SS/ANO/00125,1,Female,Adult,present,39210,29-11-2019,07:11:00,Benthic,Naturalist dredge,Bay of Bengal,India,"East off Puducherry, Pondicherry",439.0,439.0,11.95,80.15,,,"Shivam Tiwari, CMLRE",05-11-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:392638,Munidopsis unguifera,392638.0,urn:lsid:marinespecies.org:taxname:392638,accepted,Munidopsis unguifera,Animalia,Arthropoda,Malacostraca,Decapoda,Munidopsidae,Munidopsis,,1.0,0.0
IO/SS/ANO/00126,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00126,IO/SS/ANO/00126,1,,Adult,present,38619,26-07-2019,05:22:00,Benthic,Naturalist dredge,Andaman sea,India,off Middle Andaman Island,202.0,202.0,12.83,93.06,,,"Shivam Tiwari, CMLRE",26-07-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:387307,Leiogalathea sp.,,,,,,,,,,,,,
IO/SS/ANO/00127,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00127,IO/SS/ANO/00127,1,Male,Adult,present,355II02,11-01-2017,,Benthic,Naturalist dredge,Bay of Bengal,India,off Car Nicobar Island,250.0,250.0,9.22,92.67,,,"Shivam Tiwari, CMLRE",27-07-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:392036,Gastroptychus valdiviae,392036.0,urn:lsid:marinespecies.org:taxname:392036,accepted,Gastroptychus valdiviae,Animalia,Arthropoda,Malacostraca,Decapoda,Chirostylidae,Gastroptychus,,1.0,0.0
IO/SS/ANO/00128,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00128,IO/SS/ANO/00128,2,Female,Adult,present,355II02,11-01-2017,,Benthic,Naturalist dredge,Bay of Bengal,India,off Car Nicobar Island,250.0,250.0,9.22,92.67,,,"Shivam Tiwari, CMLRE",27-07-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:392036,Gastroptychus valdiviae,,,,,,,,,,,,,
IO/SS/ANO/00129,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00129,IO/SS/ANO/00129,1,Female,Adult,present,38806,10-08-2019,16:25:00,Benthic,Chain dredge,Andaman sea,India,off Little Andaman Island,53.0,53.0,10.72,92.7,,Holotype,"Shivam Tiwari, CMLRE",29-07-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1614501,Galathea tirmiziae,,,,,,,,,,,,,
IO/SS/ANO/00130,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00130,IO/SS/ANO/00130,1,Male,Adult,present,38806,10-08-2019,16:25:00,Benthic,Chain dredge,Andaman sea,India,off Little Andaman Island,53.0,53.0,10.72,92.7,,Holotype,"Shivam Tiwari, CMLRE",30-07-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1661818,Trapezionida bharuchai,1661818.0,urn:lsid:marinespecies.org:taxname:1661818,accepted,Trapezionida bharuchai,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Trapezionida,,1.0,0.0
IO/SS/ANO/00131,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00131,IO/SS/ANO/00131,1,Female,Adult,present,38806,10-08-2019,16:25:00,Benthic,Chain dredge,Andaman sea,India,off Little Andaman Island,53.0,53.0,10.72,92.7,,Paratype,"Shivam Tiwari, CMLRE",31-07-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1661818,Trapezionida bharuchai,,,,,,,,,,,,,
IO/SS/ANO/00132,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00132,IO/SS/ANO/00132,1,Male,Adult,present,38818,16-08-2019,09:50:00,Benthic,Chain dredge,Andaman sea,India,off Little Andaman Island,56.0,56.0,6.64,93.82,,Paratype,"Shivam Tiwari, CMLRE",01-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1661818,Trapezionida bharuchai,1661818.0,urn:lsid:marinespecies.org:taxname:1661818,accepted,Trapezionida bharuchai,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Trapezionida,,1.0,0.0
IO/SS/ANO/00133,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00133,IO/SS/ANO/00133,1,Male,Adult,present,38802,09-08-2019,14:15:00,Benthic,Naturalist dredge,Andaman sea,India,off Port Blair,415.0,415.0,11.57,92.81,,,"Shivam Tiwari, CMLRE",02-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:392467,Leptonida vigiliarum,,,,,,,,,,,,,
IO/SS/ANO/00134,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00134,IO/SS/ANO/00134,1,Female,Adult,present,334II05,28-01-2015,10:15:00,Benthic,Naturalist dredge,Andaman sea,India,off Car Nicobar Island,315.0,315.0,9.29,92.91,,Holotype,"Shivam Tiwari, CMLRE",03-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1661816,Grimothea krishaha,,,,,,,,,,,,,
IO/SS/ANO/00135,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00135,IO/SS/ANO/00135,2,Male,Adult,present,334II05,28-01-2015,10:15:00,Benthic,Naturalist dredge,Andaman sea,India,off Car Nicobar Island,315.0,315.0,9.29,92.91,,Paratype,"Shivam Tiwari, CMLRE",04-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1661816,Grimothea krishaha,,,,,,,,,,,,,
IO/SS/ANO/00136,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00136,IO/SS/ANO/00136,1,Female,Adult,present,334II05,28-01-2015,10:15:00,Benthic,Naturalist dredge,Andaman sea,India,off Car Nicobar Island,315.0,315.0,9.29,92.91,,Paratype,"Shivam Tiwari, CMLRE",05-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1661816,Grimothea krishaha,,,,,,,,,,,,,
IO/SS/ANO/00137,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00137,IO/SS/ANO/00137,1,Female,Adult,present,355II04,12-01-2017,10:39:00,Benthic,Naturalist dredge,Andaman sea,India,off Car Nicobar Island,109.0,109.0,9.31,92.82,,Holotype,"Shivam Tiwari, CMLRE",06-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1661817,Trapezionida aequispina,,,,,,,,,,,,,
IO/SS/ANO/00138,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00138,IO/SS/ANO/00138,1,Male,Adult,present,355II04,12-01-2017,10:39:00,Benthic,Naturalist dredge,Andaman sea,India,off Car Nicobar Island,109.0,109.0,9.31,92.82,,Paratype,"Shivam Tiwari, CMLRE",06-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1661817,Trapezionida aequispina,1661817.0,urn:lsid:marinespecies.org:taxname:1661817,accepted,Trapezionida aequispina,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Trapezionida,,1.0,0.0
IO/SS/ANO/00139,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00139,IO/SS/ANO/00139,1,Female,Adult,present,334II05,28-01-2015,10:15:00,Benthic,Naturalist dredge,Andaman sea,India,off Car Nicobar Island,315.0,315.0,9.29,92.91,,Paratype,"Shivam Tiwari, CMLRE",08-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1661817,Trapezionida aequispina,1661817.0,urn:lsid:marinespecies.org:taxname:1661817,accepted,Trapezionida aequispina,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Trapezionida,,1.0,0.0
IO/SS/ANO/00140,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00140,IO/SS/ANO/00140,1,Female,Adult,present,38806,10-08-2019,16:25:00,Benthic,Chain dredge,,India,off Little Andaman Island,53.0,53.0,10.72,92.7,,Holotype,"Shivam Tiwari, CMLRE",09-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1612993,Raymunida shraddhanandi,1612993.0,urn:lsid:marinespecies.org:taxname:1612993,accepted,Raymunida shraddhanandi,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Raymunida,,1.0,0.0
IO/SS/ANO/00141,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00141,IO/SS/ANO/00141,1,Female,Adult,present,38806,10-08-2019,16:25:00,Benthic,Chain dredge,,India,off Little Andaman Island,53.0,53.0,10.72,92.7,,Paratype,"Shivam Tiwari, CMLRE",10-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1612993,Raymunida shraddhanandi,,,,,,,,,,,,,
IO/SS/ANO/00142,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00142,IO/SS/ANO/00142,1,Female,Adult,present,38806,10-08-2019,16:25:00,Benthic,Chain dredge,,India,off Little Andaman Island,53.0,53.0,10.72,92.7,,,"Shivam Tiwari, CMLRE",11-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:472952,Raymunida vittata,472952.0,urn:lsid:marinespecies.org:taxname:472952,accepted,Raymunida vittata,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Raymunida,,1.0,0.0
IO/SS/ANO/00143,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00143,IO/SS/ANO/00143,1,Female,Adult,present,334I09,14-01-2015,18:30:00,Benthic,Naturalist dredge,Bay of Bengal,India,off South Andaman,147.0,147.0,11.79,92.34,,,"Shivam Tiwari, CMLRE",12-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:387302,Grimothea sp.,,,,,,,,,,,,,
IO/SS/ANO/00144,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00144,IO/SS/ANO/00144,1,Female,Adult,present,334II05,28-01-2015,10:15:00,Benthic,Naturalist dredge,Andaman sea,India,off Car Nicobar Island,315.0,315.0,9.29,92.91,,Holotype,"Shivam Tiwari, CMLRE",15-08-2021,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1614500,Galathea nicobarica,,,,,,,,,,,,,
IO/SS/ANO/00145,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00145,IO/SS/ANO/00145,1,Female,Adult,present,346I03,05-12-2015,16:18:00,Benthic,Naturalist dredge,Bay of Bengal,India,off Tamil Nadu,524.0,524.0,11.03,80.26,,Holotype,"Shivam Tiwari, CMLRE",20-02-2022,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1613001,Munidopsis bengala,1613001.0,urn:lsid:marinespecies.org:taxname:1613001,accepted,Munidopsis bengala,Animalia,Arthropoda,Malacostraca,Decapoda,Munidopsidae,Munidopsis,,1.0,0.0
IO/SS/ANO/00146,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/ANO/00146,IO/SS/ANO/00146,1,Male,Adult,present,341I06,19-06-2015,09:35:00,Benthic,Naturalist dredge,Arabian sea,India,off Karnataka,1018.0,108.0,10.99,74.98,,Holotype,"Shivam Tiwari, CMLRE",21-03-2022,"Baba K. (2005) Deep-sea chirostylid and galatheid crustaceans (Decapoda: Anomura) from the Indo-West Pacific, with a list of species. Galathea Reports, 20: 1-317.",urn:lsid:marinespecies.org:taxname:1613005,Munidopsis kadal,,,,,,,,,,,,,
IO/SS/AST/00001,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00001,IO/SS/AST/00001,2,Male,Adult,present,292II90,13-12-2011,09:55:00,Benthic,HSDT (CV),Bay of Bengal,India,"Southwest off Katchal Island, Nicobars",395.0,395.0,7.75,93.21,,,"Vinay P. Padate, CMLRE",10-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:220230,Metanephrops andamanicus,220230.0,urn:lsid:marinespecies.org:taxname:220230,accepted,Metanephrops andamanicus,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Metanephrops,,1.0,0.0
IO/SS/AST/00002,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00002,IO/SS/AST/00002,1,Female,Adult,present,292II90,13-12-2011,09:55:00,Benthic,HSDT (CV),Bay of Bengal,India,"Southwest off Katchal Island, Nicobars",395.0,395.0,7.75,93.21,,,"Vinay P. Padate, CMLRE",10-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:220230,Metanephrops andamanicus,,,,,,,,,,,,,
IO/SS/AST/00003,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00003,IO/SS/AST/00003,1,Male,Adult,present,292II83,10-12-2011,14:45:00,Benthic,HSDT (CV),Bay of Bengal,India,West off Great Nicobar Island,337.0,337.0,6.84,93.05,,,"Vinay P. Padate, CMLRE",10-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:220230,Metanephrops andamanicus,,,,,,,,,,,,,
IO/SS/AST/00004,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00004,IO/SS/AST/00004,1,Female,Adult,present,292II83,10-12-2011,14:45:00,Benthic,HSDT (CV),Bay of Bengal,India,West off Great Nicobar Island,337.0,337.0,6.84,93.05,,,"Vinay P. Padate, CMLRE",10-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:220230,Metanephrops andamanicus,220230.0,urn:lsid:marinespecies.org:taxname:220230,accepted,Metanephrops andamanicus,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Metanephrops,,1.0,0.0
IO/SS/AST/00005,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00005,IO/SS/AST/00005,2,Male,Adult,present,28016,17-09-2010,14:32:00,Benthic,Expo model trawl,Andaman Sea,India,East off Middle Andaman Island,441.0,441.0,12.83,93.21,,,"Vinay P. Padate, CMLRE",10-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:220230,Metanephrops andamanicus,220230.0,urn:lsid:marinespecies.org:taxname:220230,accepted,Metanephrops andamanicus,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Metanephrops,,1.0,0.0
IO/SS/AST/00006,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00006,IO/SS/AST/00006,5,Female,Adult,present,28016,17-09-2010,14:32:00,Benthic,Expo model trawl,Andaman Sea,India,East off Middle Andaman Island,441.0,441.0,12.83,93.21,,,"Vinay P. Padate, CMLRE",10-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:220230,Metanephrops andamanicus,,,,,,,,,,,,,
